# File;RA;Decl;SN_UV;z_spec
jades-gds-wide2-v2_prism-clear_1180_17158.spec.fits;53.150058;-27.74499700000001;29.41319503430546;6.57367
abell370-v2_prism-clear_1208_2116383.spec.fits;39.98195565529549;-1.5565116918375566;30.061984188331095;6.585038
jades-gdn2-v2_prism-clear_1181_1223.spec.fits;189.1203431;62.2948639;47.08469246801263;6.59263
jades-gdn2-v2_prism-clear_1181_1223.spec.fits;189.1203431;62.2948639;47.08469246801263;6.59263
jades-gdn2-v2_prism-clear_1181_1223.spec.fits;189.1203431;62.2948639;47.08469246801263;6.59263
gds-deep-v2_prism-clear_1210_5447.spec.fits;53.1628784;-27.76928379999998;14.608616944586434;6.626108
jades-gds-wide-v2_prism-clear_1180_13647.spec.fits;53.1695095;-27.75330609999998;20.6463093898551;6.631448
gds-deep-v2_prism-clear_1210_9903.spec.fits;53.169055;-27.77883800000001;55.171126243057685;6.631448
jades-gds-wide-v2_prism-clear_1180_58930.spec.fits;53.10538200000001;-27.72346599999997;45.8495404187902;6.635265
macs1149-v2_prism-clear_1208_514233.spec.fits;177.40456;22.386888;8.888799862275931;6.67584
ceers-v2_prism-clear_1345_1414.spec.fits;215.1280288;52.98493650000001;29.34872682820493;6.67891
ceers-v2_prism-clear_1345_577.spec.fits;214.892861;52.865157;13.636768121904991;6.694283
jades-gdn2-v2_prism-clear_1181_38428.spec.fits;189.1792747;62.2758955;71.77282727191006;6.71354
jades-gdn2-v2_prism-clear_1181_38428.spec.fits;189.1792747;62.2758955;71.77282727191006;6.71354
jades-gdn2-v2_prism-clear_1181_38428.spec.fits;189.1792747;62.2758955;71.77282727191006;6.71354
jades-gdn2-v2_prism-clear_1181_38423.spec.fits;189.1768601;62.26454270000001;20.66752718176715;6.7174
jades-gdn2-v2_prism-clear_1181_38423.spec.fits;189.1768601;62.26454270000001;20.66752718176715;6.7174
jades-gdn2-v2_prism-clear_1181_38423.spec.fits;189.1768601;62.26454270000001;20.66752718176715;6.7174
jades-gdn2-v2_prism-clear_1181_38432.spec.fits;189.18617;62.2708636;181.9407270176766;6.72435
jades-gdn2-v2_prism-clear_1181_38432.spec.fits;189.18617;62.2708636;181.9407270176766;6.72435
jades-gdn2-v2_prism-clear_1181_38432.spec.fits;189.18617;62.2708636;181.9407270176766;6.72435
uncover-v2_prism-clear_2561_43709.spec.fits;3.575939430037462;-30.34802820207057;29.84941180072613;6.728213
jades-gdn2-v2_prism-clear_1181_1972.spec.fits;189.1883991;62.303049;45.96356259523512;6.73285
jades-gdn2-v2_prism-clear_1181_1972.spec.fits;189.1883991;62.303049;45.96356259523512;6.73285
jades-gdn2-v2_prism-clear_1181_1972.spec.fits;189.1883991;62.303049;45.96356259523512;6.73285
jades-gdn-v2_prism-clear_1181_68438.spec.fits;189.2357562;62.1411878;11.854128180554563;6.735945
jades-gdn2-v2_prism-clear_1181_1948.spec.fits;189.1773121;62.2910578;46.35585138443122;6.73749
jades-gdn2-v2_prism-clear_1181_1948.spec.fits;189.1773121;62.2910578;46.35585138443122;6.73749
jades-gdn2-v2_prism-clear_1181_1948.spec.fits;189.1773121;62.2910578;46.35585138443122;6.73749
jades-gdn2-v2_prism-clear_1181_28342.spec.fits;189.2243594;62.2756076;31.872284540617525;6.73904
jades-gdn2-v2_prism-clear_1181_28342.spec.fits;189.2243594;62.2756076;31.872284540617525;6.73904
jades-gdn2-v2_prism-clear_1181_28342.spec.fits;189.2243594;62.2756076;31.872284540617525;6.73904
macs0417-v2_prism-clear_1208_4712.spec.fits;64.37650009415026;-11.91660141198378;13.224491832292687;6.743685
jades-gdn2-v2_prism-clear_1181_1076.spec.fits;189.1385111;62.2756103;42.91206773157198;6.74678
jades-gdn2-v2_prism-clear_1181_1076.spec.fits;189.1385111;62.2756103;42.91206773157198;6.74678
jades-gdn2-v2_prism-clear_1181_1076.spec.fits;189.1385111;62.2756103;42.91206773157198;6.74678
jades-gdn2-v2_prism-clear_1181_1066.spec.fits;189.1380767;62.2744522;31.12466046505533;6.74988
jades-gdn2-v2_prism-clear_1181_1066.spec.fits;189.1380767;62.2744522;31.12466046505533;6.74988
jades-gdn2-v2_prism-clear_1181_1066.spec.fits;189.1380767;62.2744522;31.12466046505533;6.74988
ceers-v2_prism-clear_1345_80925.spec.fits;214.94868;52.853273;7.379101802354104;6.751432
uncover-v2_prism-clear_2561_27335.spec.fits;3.625080666905728;-30.37526088785461;6.7608504976586445;6.752207
jades-gdn2-v2_prism-clear_1181_926.spec.fits;189.0798189;62.2564607;95.8367525067719;6.75919
jades-gdn2-v2_prism-clear_1181_926.spec.fits;189.0798189;62.2564607;95.8367525067719;6.75919
jades-gdn2-v2_prism-clear_1181_926.spec.fits;189.0798189;62.2564607;95.8367525067719;6.75919
jades-gdn2-v2_prism-clear_1181_954.spec.fits;189.1519657;62.2596352;39.50214424157194;6.76229
jades-gdn2-v2_prism-clear_1181_954.spec.fits;189.1519657;62.2596352;39.50214424157194;6.76229
jades-gdn2-v2_prism-clear_1181_954.spec.fits;189.1519657;62.2596352;39.50214424157194;6.76229
uncover-v2_prism-clear_2561_36857.spec.fits;3.582829450604097;-30.36029629501599;37.57768927929774;6.765397
jades-gdn2-v2_prism-clear_1181_896.spec.fits;189.0826519;62.2524772;79.17741514996855;6.7654
jades-gdn2-v2_prism-clear_1181_896.spec.fits;189.0826519;62.2524772;79.17741514996855;6.7654
jades-gdn2-v2_prism-clear_1181_896.spec.fits;189.0826519;62.2524772;79.17741514996855;6.7654
uncover-v2_prism-clear_2561_41225.spec.fits;3.533996360109116;-30.35330846833722;21.14937240920333;6.769281
uncover-v2_prism-clear_2561_33673.spec.fits;3.600113527958513;-30.36581355252957;11.971017486782246;6.773944
jades-gds-wide-v2_prism-clear_1180_13178.spec.fits;53.1181749;-27.79301759999999;21.287307601457744;6.791065
jades-gds-wide-v2_prism-clear_1180_15362.spec.fits;53.1163386;-27.76194049999998;20.77619203185017;6.798081
rubies-uds2-v2_prism-clear_4233_61652.spec.fits;34.248272;-5.205518200000028;8.007712265221908;6.80042
jades-gdn2-v2_prism-clear_1181_38681.spec.fits;189.1356251;62.2638775;15.15398287000219;6.80901
jades-gdn2-v2_prism-clear_1181_38681.spec.fits;189.1356251;62.2638775;15.15398287000219;6.80901
rubies-uds1-v2_prism-clear_4233_39024.spec.fits;34.2803952;-5.248406199999976;24.949444523142244;6.80901
jades-gdn2-v2_prism-clear_1181_38681.spec.fits;189.1356251;62.2638775;15.15398287000219;6.80901
rubies-uds3-v2_prism-clear_4233_60323.spec.fits;34.2787346;-5.208387200000004;12.424881293026166;6.82386
jades-gdn-v2_prism-clear_1181_48532.spec.fits;189.2794891;62.1797378;18.40828704880522;6.836385
jades-gds-wide-v2_prism-clear_1180_17509.spec.fits;53.147708;-27.71537000000001;43.88404861087754;6.845794
macs0417-v2_prism-clear_1208_-4.spec.fits;64.37657819328265;-11.92478976587302;15.670319954002744;6.865433
macs0417-v2_prism-clear_1208_3048.spec.fits;64.38103853299563;-11.92688309405003;11.119765735154191;6.86622
gds-udeep-v2_prism-clear_3215_137573.spec.fits;53.1564673;-27.76725970000001;32.1859745002244;6.87015
uncover-v2_prism-clear_2561_11254.spec.fits;3.5804459401238;-30.40502288450324;83.5326591032723;6.873303
uncover-v2_prism-clear_2561_12899.spec.fits;3.582353077987806;-30.40273183209246;10.63833067481295;6.874877
uncover-v2_prism-clear_2561_16155.spec.fits;3.58295318947418;-30.39523246397209;34.184656408709984;6.874877
macs0417-v2_prism-clear_1208_7098.spec.fits;64.41532553277816;-11.9031874704944;8.23677994967717;6.87882
jades-gds-wide2-v2_prism-clear_1180_8532.spec.fits;53.1455556;-27.78379630000001;48.287650748772585;6.88197
macs1423-v2_prism-clear_1208_4114763.spec.fits;215.92240228151368;24.133803721914298;11.93593794583916;6.925438
gds-deep-v2_prism-clear_1210_13609.spec.fits;53.117303;-27.76408199999997;62.94054564136512;6.931781
ceers-v2_prism-clear_1345_1143.spec.fits;215.0770064;52.9695042;40.66191582105644;6.932574
rubies-uds1-v2_prism-clear_4233_928474.spec.fits;34.2437001;-5.271437699999979;4.903795350416668;6.93337
ceers-v2_prism-clear_1345_717.spec.fits;215.0814058;52.9721795;66.6084325937513;6.93416
macs1423-v2_prism-clear_1208_4114846.spec.fits;215.92993417408854;24.13447894505079;8.612465772747221;6.934161
ceers-v2_prism-clear_1345_716.spec.fits;215.0803487;52.9932406;68.92032104508097;6.959591
jades-gds-wide2-v2_prism-clear_b882.spec.fits;53.18299683626157;-27.7894917291498;7.85046884406749;6.96039
ceers-ddt-v2_prism-clear_2750_445.spec.fits;214.941611;52.92913000000001;32.3977783029113;6.978717
ceers-v2_prism-clear_1345_1102.spec.fits;215.0910473;52.9542849;25.673314374508227;6.993891
jades-gdn2-v2_prism-clear_1181_1893.spec.fits;189.2053137;62.25077410000001;30.360806230089935;6.99709
jades-gdn2-v2_prism-clear_1181_1893.spec.fits;189.2053137;62.25077410000001;30.360806230089935;6.99709
jades-gdn2-v2_prism-clear_1181_1893.spec.fits;189.2053137;62.25077410000001;30.360806230089935;6.99709
ceers-v2_prism-clear_1345_80244.spec.fits;214.902155;52.86975799999999;4.403258980105531;7.001089
jades-gds1-v2_prism-clear_1286_20053246.spec.fits;53.1768838;-27.78155700000002;8.611501098471749;7.00829
jades-gdn2-v2_prism-clear_1181_1166.spec.fits;189.1833588;62.2877222;60.01497368530159;7.03155
jades-gdn2-v2_prism-clear_1181_1166.spec.fits;189.1833588;62.2877222;60.01497368530159;7.03155
jades-gdn2-v2_prism-clear_1181_1166.spec.fits;189.1833588;62.2877222;60.01497368530159;7.03155
uncover-v2_prism-clear_2561_28876.spec.fits;3.569597426299371;-30.37322304257577;16.748810596670744;7.036954
uncover-v2_prism-clear_2561_13123.spec.fits;3.579828558636116;-30.40156942018814;44.64216853919347;7.036954
jades-gdn2-v2_prism-clear_1181_1936.spec.fits;189.1957074;62.282424;34.963751600024594;7.089587
jades-gdn2-v2_prism-clear_1181_1936.spec.fits;189.1957074;62.282424;34.963751600024594;7.089587
jades-gdn2-v2_prism-clear_1181_1936.spec.fits;189.1957074;62.282424;34.963751600024594;7.089587
rubies-uds3-v2_prism-clear_4233_959606.spec.fits;34.2658056;-5.224323299999981;25.631348430198386;7.09525
macs0416-v2_prism-clear_1208_3104559.spec.fits;64.06155365696881;-24.11012038757252;25.917298034152854;7.10011
macs1149-v2_prism-clear_1208_5101809.spec.fits;177.3844556570001;22.35001943087498;42.37900289453511;7.10254
macs1423-v2_prism-clear_1208_4105638.spec.fits;215.92842358173638;24.07222220098671;19.324262444711117;7.104971
rubies-uds3-v2_prism-clear_4233_951669.spec.fits;34.2816111;-5.237580900000012;23.329645481895085;7.10659
rubies-uds3-v2_prism-clear_4233_960332.spec.fits;34.3143108;-5.223255300000004;12.697963192780954;7.12851
uncover-v2_prism-clear_2561_60141.spec.fits;3.62034203;-30.38859876999999;7.437102115749286;7.129323
macs1149-v2_prism-clear_1208_5102050.spec.fits;177.3868567445036;22.35190772876455;4.335610401980214;7.13502
jades-gdn2-v2_prism-clear_1181_3982.spec.fits;189.1094126;62.23880150000001;43.70136454008931;7.13827
jades-gdn2-v2_prism-clear_1181_3982.spec.fits;189.1094126;62.23880150000001;43.70136454008931;7.13827
jades-gdn-v2_prism-clear_1181_49599.spec.fits;189.21753089999999;62.1827542;14.292725086794011;7.13827
jades-gdn2-v2_prism-clear_1181_3982.spec.fits;189.1094126;62.23880150000001;43.70136454008931;7.13827
jades-gds-wide-v2_prism-clear_1180_9442.spec.fits;53.138063;-27.78186099999999;10.719976255174263;7.140712
jades-gds-wide2-v2_prism-clear_b191.spec.fits;53.166055600078636;-27.82753583894631;6.93840616525329;7.15782
ceers-v2_prism-clear_1345_829.spec.fits;214.8615939;52.876159;14.777243251932553;7.171705
borg-0859p4114-v2_prism-clear_1747_138.spec.fits;134.82222;41.223625;56.186097739527966;7.178245
ceers-v2_prism-clear_1345_439.spec.fits;214.825364;52.863065;21.419166745138618;7.179063
ceers-v2_prism-clear_1345_498.spec.fits;214.813045;52.834249;26.197059665859896;7.179881
gds-deep-v2_prism-clear_1210_13905.spec.fits;53.1183267;-27.7690101;74.14031460176987;7.206798
jades-gds-wide-v2_prism-clear_1180_9942.spec.fits;53.161719;-27.78539000000001;16.002718245450176;7.234047
macs0416-v2_prism-clear_1208_3109328.spec.fits;64.0411166850753;-24.07894034641515;5.452274106711813;7.240637
jades-gds-wide-v2_prism-clear_1180_11547.spec.fits;53.164831;-27.78825699999999;15.992945029712878;7.241461
jades-gds-wide2-v2_prism-clear_1180_13729.spec.fits;53.1820374;-27.77806729999998;10.009007751464978;7.25218
macs0416-v2_prism-clear_1208_3190001.spec.fits;64.0603982;-24.06497020000001;15.652844371930884;7.261962
gds-deep-v2_prism-clear_1210_5115.spec.fits;53.152855;-27.80194499999999;27.738891117215296;7.26209
jades-gds-wide2-v2_prism-clear_b866.spec.fits;53.18403508198532;-27.79783429040938;8.100478526628766;7.26953
jades-gdn-v2_prism-clear_1181_39544.spec.fits;189.3030537;62.1537416;14.10055765698449;7.270357
jades-gds1-v2_prism-clear_1286_20085619.spec.fits;53.19105470000001;-27.79731420000002;26.728271756487793;7.27118
rubies-uds3-v2_prism-clear_4233_958241.spec.fits;34.2557478;-5.226827399999991;37.33802338430494;7.27201
gds-deep-v2_prism-clear_1210_13682.spec.fits;53.167464;-27.77200599999998;13.565924401558743;7.277803
jades-gds-wide-v2_prism-clear_1180_9315.spec.fits;53.155091;-27.80177400000002;17.691234385224746;7.279459
jades-gds1-v2_prism-clear_1286_43252.spec.fits;53.1871414;-27.80128669999999;17.42930034425219;7.28194
rubies-uds1-v2_prism-clear_4233_916153.spec.fits;34.2637429;-5.290973699999995;39.71766462948953;7.28287
macs1423-v2_prism-clear_1208_4109017.spec.fits;215.92537821872193;24.0901970896183;12.1009327549349;7.296864
gds-deep-v2_prism-clear_1210_9315.spec.fits;53.155091;-27.80177400000002;78.87532960914211;7.347664
rubies-uds3-v2_prism-clear_4233_976141.spec.fits;34.2836256;-5.196027399999991;18.53645757553021;7.34846
macs1149-v2_prism-clear_1208_5110207.spec.fits;177.4044028547771;22.41238772866191;20.609577287549275;7.34846
macs1149-v2_prism-clear_1208_5103906.spec.fits;177.3919512994867;22.36698368279537;18.345084497501226;7.37187
macs0417-v2_prism-clear_1208_202914.spec.fits;64.3462892366872;-11.83140725645921;7.9719152811539225;7.393668
rubies-uds1-v2_prism-clear_4233_930869.spec.fits;34.2805275;-5.268374199999983;9.218429589124396;7.43237
jades-gds1-v2_prism-clear_1286_47100.spec.fits;53.18343349999999;-27.79097180000002;44.11753900029115;7.43237
jades-gds-wide2-v2_prism-clear_1180_13552.spec.fits;53.18346;-27.79098699999997;41.354172466377605;7.43321
rubies-uds3-v2_prism-clear_4233_971810.spec.fits;34.3137624;-5.203097500000013;25.58270716030726;7.45009
rubies-uds3-v2_prism-clear_4233_59990.spec.fits;34.3099966;-5.209196200000008;18.426365111110506;7.45179
ceers-v2_prism-clear_1345_1163.spec.fits;214.9904678;52.9719902;47.898030830456186;7.455166
macsj0647-v2_prism-clear_1433_3754.spec.fits;101.920529;70.244899;39.8331319124861;7.472093
ceers-v2_prism-clear_1345_80432.spec.fits;214.812056;52.746747;30.653348958655794;7.47633
jades-gdn2-v2_prism-clear_1181_38684.spec.fits;189.1210865;62.2778077;26.36340243393428;7.48142
jades-gdn2-v2_prism-clear_1181_38684.spec.fits;189.1210865;62.2778077;26.36340243393428;7.48142
jades-gdn2-v2_prism-clear_1181_38684.spec.fits;189.1210865;62.2778077;26.36340243393428;7.48142
jades-gds-wide2-v2_prism-clear_b406.spec.fits;53.172931025784436;-27.79766997984498;6.380305991935835;7.48396
ceers-v2_prism-clear_1345_80372.spec.fits;214.927798;52.85000299999999;22.63795012833166;7.483963
jades-gds-wide2-v2_prism-clear_b389.spec.fits;53.20041919560202;-27.782100669804283;21.021476258778865;7.48566
jades-gds-wide2-v2_prism-clear_b219.spec.fits;53.17293104611426;-27.7976704381541;6.28349628247679;7.48651
ceers-v2_prism-clear_1345_80239.spec.fits;214.896054;52.86985300000001;9.365386584539458;7.488206
macs1149-v2_prism-clear_b191.spec.fits;177.36739949653395;22.378077018427476;20.507516934914996;7.5103
ceers-ddt-v2_prism-clear_2750_449.spec.fits;214.940489;52.932556;23.062079299994885;7.552106
borg-1437p5044-v2_prism-clear_1747_1425.spec.fits;219.21054;50.72599;46.92469967732098;7.55296
borg-1437p5044-v2_prism-clear_1747_1425.spec.fits;219.21054;50.72599;46.92469967732098;7.55296
jades-gdn-v2_prism-clear_1181_10038687.spec.fits;189.2030733;62.1439285;16.00912464715102;7.572656
jades-gds-wide-v2_prism-clear_1180_17038.spec.fits;53.0872234;-27.77705570000001;15.830785763449807;7.574371
uncover-v2_prism-clear_2561_38059.spec.fits;3.605254866904467;-30.35794114836597;35.35339675487593;7.58896
gds-barrufet-s67-v2_prism-clear_2198_9074.spec.fits;53.08630666074519;-27.82396127768715;27.233332466298666;7.6096
abell370-v2_prism-clear_1208_2112691.spec.fits;39.99483662586419;-1.574133973507628;13.373654917340511;7.63719
abell370-v2_prism-clear_1208_2101179.spec.fits;39.96072429683371;-1.5741739571377025;39.133013237947516;7.647564
abell370-v2_prism-clear_1208_2112699.spec.fits;39.961045507157294;-1.574107524562237;5.142206027074422;7.64843
ceers-v2_prism-clear_1345_80025.spec.fits;214.806065;52.750867;19.91829409255337;7.649293
abell370-v2_prism-clear_1208_2113912.spec.fits;39.963769;-1.5693969000000152;39.08119476755133;7.649293
abell370-v2_prism-clear_1208_2113083.spec.fits;39.95544902302611;-1.5726176812023596;11.415179461922389;7.651023
jades-gds-wide-v2_prism-clear_1180_12637.spec.fits;53.133469;-27.76037300000002;77.45583672655266;7.661411
uncover-v2_prism-clear_2561_18924.spec.fits;3.581044323249695;-30.3895606891702;16.077036703188035;7.685697
ceers-v2_prism-clear_1345_686.spec.fits;215.1508619;52.9895618;46.215690287010844;7.751084
abell370-v2_prism-clear_1208_2114546.spec.fits;39.98254804997924;-1.566676644810343;14.039219224763915;7.75371
ceers-v2_prism-clear_1345_1023.spec.fits;215.1884129;53.0336473;32.40521546493332;7.780011
ceers-v2_prism-clear_1345_1027.spec.fits;214.8829941;52.84041590000001;57.492968306722396;7.82843
borg-2203p1851-v2_prism-clear_1747_1081.spec.fits;330.69284;18.858109;18.56843486827985;7.83992
abell370-v2_prism-clear_1208_2108376.spec.fits;40.0051682;-1.598960599999998;17.32312078600573;7.863818
abell370-v2_prism-clear_1208_2108450.spec.fits;40.00552009999999;-1.5984548000000132;18.521375644345312;7.865591
abell370-v2_prism-clear_1208_2105635.spec.fits;39.99598268633124;-1.6162676176798527;19.621924332790357;7.871799
abell2744-ddt-v2_prism-clear_2756_100001.spec.fits;3.603845;-30.38223479999999;16.75595601026533;7.875349
rubies-uds2-v2_prism-clear_4233_975718.spec.fits;34.2388872;-5.196784700000023;17.155280681068987;7.87712
abell2744-ddt-v2_prism-clear_2756_100002.spec.fits;3.603376610448541;-30.38223753788628;13.544505305932061;7.879787
uncover-v2_prism-clear_2561_60157.spec.fits;3.6038467;-30.38223800000003;49.61622149695116;7.880675
uncover-v2_prism-clear_2561_23604.spec.fits;3.605246620651772;-30.38058434235268;20.872213912811844;7.882452
abell2744-ddt-v2_prism-clear_2756_10025.spec.fits;3.59609394761611;-30.38580636688221;20.849450861796647;7.885117
macs0417-v2_prism-clear_1208_202264.spec.fits;64.36789862015942;-11.83916054808299;16.956924913551944;7.886894
abell2744-ddt-v2_prism-clear_2756_-5.spec.fits;3.606536740317939;-30.38100378145651;9.186103356862423;7.88956
uncover-v2_prism-clear_2561_24531.spec.fits;3.601342849372456;-30.37919855119247;60.76804528220927;7.891339
rubies-uds2-v2_prism-clear_4233_62778.spec.fits;34.2262053;-5.203387099999985;48.173680419870834;7.90736
ceers-ddt-v2_prism-clear_2750_355.spec.fits;214.944764;52.93145;34.119442119651474;7.926083
gds-barrufet-s67-v2_prism-clear_2198_3626.spec.fits;53.08738359292318;-27.86031130600935;16.13712464224227;7.95559
gds-deep-v2_prism-clear_1210_5173.spec.fits;53.156837;-27.767155;51.8656293623331;7.981596
jades-gds-wide-v2_prism-clear_1180_5173.spec.fits;53.156837;-27.767155;10.569282580412477;7.983393
macs0416-v2_prism-clear_1208_3114647.spec.fits;64.03886542725472;-24.04458960363087;9.0861212355365;8.12737
abell370-v2_prism-clear_1208_2112807.spec.fits;39.98382803411353;-1.5736636420792252;15.385516238806217;8.133762
rxj2129-ddt-v2_prism-clear_2767_11002.spec.fits;322.4162658;0.0996753;24.837519873131534;8.160288
abell370-v2_prism-clear_1208_2111943.spec.fits;39.95524347443414;-1.5779250838733105;16.63724075314592;8.196083
abell370-v2_prism-clear_1208_2112549.spec.fits;39.99494713592273;-1.5748276518082776;12.229359867327018;8.253276
gds-udeep-v2_prism-clear_3215_20198852.spec.fits;53.1077607;-27.81294400000002;44.2359878396786;8.27458
macs1423-v2_prism-clear_1208_4117358.spec.fits;215.94121793923856;24.06930625628526;19.695379419791415;8.297798
macs1423-v2_prism-clear_1208_4100225.spec.fits;215.9424125;24.0696533;31.137253753039207;8.301518
borg-1033p5051-v2_prism-clear_1747_199.spec.fits;158.18652;50.841591;65.52243787162847;8.316412
macs0416-v2_prism-clear_1208_3107165.spec.fits;64.03923107648018;-24.09319750112308;27.25814214564724;8.318276
gds-deep-v2_prism-clear_1210_6139.spec.fits;53.164482;-27.80218300000001;7.9119457391882415;8.479937
jades-gds-wide-v2_prism-clear_1180_6139.spec.fits;53.164482;-27.80218300000001;9.664678464485096;8.480885
gds-udeep-v2_prism-clear_3215_20213084.spec.fits;53.1589064;-27.76507600000002;83.31917055789593;8.49322
uncover-v2_prism-clear_2561_20466.spec.fits;3.640408392504773;-30.38643760620369;6.554249830899095;8.503666
macs1149-v2_prism-clear_1208_5104911.spec.fits;177.3594683032803;22.37553247663306;7.578251102955732;8.50462
uncover-v2_prism-clear_2561_10646.spec.fits;3.636959983509949;-30.40636155877451;135.9819912121741;8.511272
gds-egami-ddt-v2_prism-clear_6541_197416.spec.fits;53.1767972;-27.81775270000003;18.737264556812697;8.55417
ceers-v2_prism-clear_1345_1029.spec.fits;215.2187624;53.0698619;96.88896829594677;8.61455
macs1149-v2_prism-clear_1208_5112687.spec.fits;177.3909289107813;22.34976670728162;27.202932415602945;8.63187
ceers-v2_prism-clear_1345_80083.spec.fits;214.961276;52.842364;12.064854739933413;8.636689
jades-gdn-v2_prism-clear_1181_54165.spec.fits;189.2718398;62.1951785;15.092160416379741;8.657913
jades-gds1-v2_prism-clear_1286_36424.spec.fits;53.1760292;-27.81739429999999;20.003720737986306;8.68403
gds-udeep-v2_prism-clear_3215_20100293.spec.fits;53.1687381;-27.81697530000002;11.48660585400701;8.75303
ceers-ddt-v2_prism-clear_2750_28.spec.fits;214.938642;52.911749;83.94508855887656;8.761808
gds-udeep-v2_prism-clear_3215_20110306.spec.fits;53.1691329;-27.80292079999998;35.84916940560351;8.92124
macs0417-v2_prism-clear_1208_6092.spec.fits;64.37613563508853;-11.90874441355959;34.0096251781696;8.939111
gds-barrufet-s156-v2_prism-clear_2198_10278.spec.fits;53.1391665776949;-27.84848430104546;10.603052770963387;9.05809
macs1149-v2_prism-clear_1208_5110240.spec.fits;177.3899461208664;22.41270490990915;62.980206647807286;9.11154
macsj0647-v2_prism-clear_1433_3568.spec.fits;101.90398;70.242978;40.2443470695422;9.251024
uncover-v2_prism-clear_2561_3686.spec.fits;3.617202003263485;-30.42553381079773;96.61760956877806;9.319937
jades-gdn2-v2_prism-clear_1181_3990.spec.fits;189.0169954;62.2415817;47.035373130171195;9.37997
jades-gdn2-v2_prism-clear_1181_3990.spec.fits;189.0169954;62.2415817;47.035373130171195;9.37997
jades-gdn2-v2_prism-clear_1181_3990.spec.fits;189.0169954;62.2415817;47.035373130171195;9.37997
gds-deep-v2_prism-clear_1210_58975.spec.fits;53.112434;-27.774609;160.00702947795224;9.43617
gds-udeep-v2_prism-clear_3215_265801.spec.fits;53.1124351;-27.77462580000002;169.81701051364308;9.438257
rxj2129-ddt-v2_prism-clear_2767_11027.spec.fits;322.4215529;0.0916869;15.231705019535015;9.509479
ceers-v2_prism-clear_1345_80026.spec.fits;214.811852;52.73710999999999;22.89071137428854;9.557934
uncover-v2_prism-clear_2561_22223.spec.fits;3.568114511635839;-30.38305164327892;28.3007575377148;9.566384
macs1423-v2_prism-clear_1208_4113315.spec.fits;215.93973631002845;24.12131812949344;24.870302473666847;9.650189
jades-gds-wide2-v2_prism-clear_b423.spec.fits;53.17550277436293;-27.780680546630485;16.504857841194703;9.70036
jades-gds1-v2_prism-clear_1286_20088041.spec.fits;53.1755177;-27.78063559999998;20.08856544890826;9.70143
jades-gds-wide2-v2_prism-clear_b913.spec.fits;53.175500952761496;-27.780679388341554;17.317472284769522;9.71107
jades-gdn-v2_prism-clear_1181_55757.spec.fits;189.2176869;62.199492000000006;16.378709469243333;9.767988
abell2744-ddt-v2_prism-clear_2756_202.spec.fits;3.5950141;-30.40072409999999;17.237953229761487;9.792782
uncover-v2_prism-clear_2561_13151.spec.fits;3.592501339027848;-30.40146428899556;51.91177624126022;9.8025
ceers-v2_prism-clear_1345_80041.spec.fits;214.732525;52.75809;18.254902488114055;9.849051
uncover-v2_prism-clear_2561_26185.spec.fits;3.567070796096838;-30.3778606473943;41.166995881363704;10.061578
macsj0647-v2_prism-clear_1433_3349.spec.fits;101.971326;70.239716;96.89859074572827;10.173133
macsj0647-v2_prism-clear_1433_3593.spec.fits;101.982292;70.243269;134.8822057185793;10.17425
uncover-v2_prism-clear_b86.spec.fits;3.590154640364626;-30.359714238284766;59.18190155483923;10.205773
gds-deep-v2_prism-clear_1210_14177.spec.fits;53.15884;-27.77349199999998;25.22418082048633;10.349545
uncover-v2_prism-clear_2561_37126.spec.fits;3.590110771951833;-30.35974219091935;48.221694169609826;10.38478
jades-gdn2-v2_prism-clear_1181_3991.spec.fits;189.1060542;62.2420489;174.63842431242534;10.6092
jades-gdn2-v2_prism-clear_1181_3991.spec.fits;189.1060542;62.2420489;174.63842431242534;10.6092
jades-gdn2-v2_prism-clear_1181_3991.spec.fits;189.1060542;62.2420489;174.63842431242534;10.6092
ceers-ddt-v2_prism-clear_2750_69.spec.fits;214.861602;52.904603;3.3686570500760094;10.622904
gds-deep-v2_prism-clear_1210_14220.spec.fits;53.16476759999999;-27.77462639999999;65.79005951777907;11.13602
ceers-ddt-v2_prism-clear_2750_1.spec.fits;214.943148;52.942442;34.7147585787025;11.410931
ceers-ddt-v2_prism-clear_2750_10.spec.fits;214.906633;52.945504;25.564684942784286;11.49062
gds-udeep-v2_prism-clear_3215_20130158.spec.fits;53.1647617;-27.77462589999999;61.6093591393052;11.706042
gds-udeep-v2_prism-clear_3215_20096216.spec.fits;53.1663464;-27.8215573;42.17148071251136;12.51199
uncover-v2_prism-clear_2561_38766.spec.fits;3.513563315910684;-30.35679962823883;24.950579198231665;12.7822
gds-udeep-v2_prism-clear_3215_20128771.spec.fits;53.1498813;-27.77650249999999;46.06836165008457;13.36045
